id,rle_mask
7404408177,3814 12 3903 29 3998 39 4092 50 4191 52 4285 1 4289 55 4367 2 4370 75 4460 86 4558 89 4658 90 4758 91 4858 92 4957 94 5055 97 5156 97 5256 4347 9605 100 9706 200 9908 3 9915 3 9921 4 9927 5 9933 18 9952 54 10010 2 10016 3 10022 4 10028 4 10035 4 10041 4 10047 5 10053 5 10060 4 10066 5 10072 36 10110 4 10117 4 10123 4 10130 3 10136 4 10142 4 10149 4 10155 4 10161 4 10167 5 10174 4 10180 22
59f0bb402e,
e4d6a54b19,
c30f196026,
59b5c4accc,
3b23772288,
60c4d1d597,
0f5164a7c9,
b9092f13c7,
866b8fb98f,6084 13 6098 1 6177 26 6270 42 6368 51 6467 55 6566 59 6667 61 6768 62 6869 63 6970 64 7071 65 7172 66 7273 67 7374 68 7475 68 7576 68 7677 68 7778 68 7879 68 7980 69 8081 69 8182 69 8283 69 8384 69 8485 69 8586 69 8687 68 8788 69 8889 68 8990 68 9091 68 9192 68 9293 68 9394 67 9495 66 9596 66 9697 65 9798 65 9899 64 10000 63 10101 62
b09d843d5f,
e1b3a4044b,1 1 5 2 106 2 914 3 1015 5 1115 8 1216 9 1315 12 1415 13 1516 14 1617 15 1718 16 1819 16 1920 17 2021 18 2122 18 2223 18 2324 19 2425 19 2447 2 2526 20 2547 4 2627 25 2728 25 2829 25 2930 25 3031 25 3132 25 3233 25 3334 25 3435 19 3455 5 3536 19 3557 4 3637 18 3659 3 3738 18 3759 4 3839 18 3861 3 3940 18 3962 3 4041 17 4063 2 4142 17 4165 1 4243 16 4344 14 4445 13 4546 12 4650 9 4752 7 4853 7 4954 6 5056 5 5157 4 5259 3
606ef9d9f3,40 62 140 63 241 63 342 63 443 63 544 63 645 63 747 62 848 62 949 62 1050 62 1151 62 1251 63 1352 63 1453 63 1555 62 1656 62 1758 61 1859 61 1961 60 2062 60 2163 60 2264 60 2365 60 2467 59 2568 59 2669 59 2770 59 2871 59 2972 59 3073 59 3174 59 3275 59 3375 60 3477 59 3578 59 3679 59 3780 59 3881 59 3982 59 4083 59 4184 59 4285 59 4386 59 4487 59 4588 59 4689 59 4790 59 4891 59 4992 59 5093 59 5194 59 5294 60 5396 59 5497 59 5597 60 5699 59 5800 59 5900 60 6002 59 6103 59 6203 60 6305 59 6406 59 6507 59 6608 59 6709 59 6810 59 6911 59 7012 59 7113 59 7215 58 7316 58 7417 58 7519 57 7620 57 7720 58 7821 58 7922 58 8023 58 8124 58 8224 59 8325 59 8426 59 8527 59 8628 59 8729 59 8830 59 8931 59 9032 59 9133 59 9234 59 9335 59 9436 59 9538 58 9639 58 9740 58 9841 58 9942 58 10044 57 10145 57
07d9da93c6,1 50 102 51 203 49 304 48 405 47 506 47 607 48 708 49 809 49 910 50 1011 51 1112 52 1213 53 1314 54 1415 55 1516 56 1617 57 1718 58 1819 59 1920 60 2021 61 2122 62 2223 62 2324 62 2425 63 2526 63 2627 63 2728 63 2793 2 2829 68 2930 68 3031 68 3132 68 3233 69 3334 69 3435 69 3536 69 3637 69 3738 69 3839 69 3940 69 4041 69 4142 70 4243 70 4344 70 4445 70 4546 70 4647 70 4748 70 4849 70 4950 69 5051 69 5152 69 5253 69 5354 69 5455 69 5556 69 5657 68 5758 68 5859 68 5960 68 6061 67 6162 65 6263 63 6364 63 6465 62 6566 61 6667 61 6768 59 6869 57 6970 55 7071 52 7172 51 7273 49 7374 48 7475 46 7576 45 7677 43 7778 42 7879 40 7980 39 8081 37 8182 35 8283 33 8384 30 8485 28 8586 25 8687 22 8791 16 8893 11 8997 4
f5ab6d0102,
ac2af593c2,1 30 102 30 203 30 304 28 405 27 506 28 607 29 708 30 809 30 910 31 1011 31 1112 31 1213 32 1314 35 1415 36 1516 36 1617 37 1718 38 1819 39 1920 42 2021 44 2122 44 2223 45 2324 46 2425 48 2526 49 2627 49 2728 50 2829 51 2930 52 3031 54 3132 55 3233 55 3334 56 3435 56 3536 57 3637 57 3738 58 3839 59 3940 60 4041 61 4142 61 4243 62 4344 62 4445 62 4546 62 4647 62 4748 62 4849 62 4950 62 5051 62 5152 62 5253 62 5319 2 5354 62 5419 2 5455 62 5521 1 5556 62 5622 2 5657 62 5723 1 5758 62 5824 2 5859 62 5924 3 5960 62 6025 2 6061 62 6127 2 6162 62 6263 62 6364 62 6430 1 6465 62 6566 62 6632 1 6667 62 6768 62 6869 62 6970 62 7071 62 7172 62 7273 62 7374 62 7475 61 7576 61 7677 61 7778 61 7879 57 7937 3 7980 57 8038 3 8081 56 8140 1 8182 56 8241 1 8283 56 8342 2 8384 56 8443 1 8485 56 8544 1 8586 56 8645 1 8687 56 8788 56 8889 56 8990 56 9091 56 9192 55 9293 55 9394 55 9495 54 9596 53 9697 53 9798 52 9899 49 10000 44 10046 1 10101 41
3fefb4fa2d,
5a109d6ff4,
254a7179a6,
5968a5ba44,2331 1
23f5febd5d,
dd0b1012ca,
7f62bd4856,
84f4a771f3,4526 9 4623 16 4720 24 4819 30 4915 35 5010 41 5108 44 5206 47 5305 49 5405 50 5504 52 5604 53 5704 54 5803 56 5902 58 6001 60 6102 60 6199 64 6297 67 6397 68 6493 73 6590 77 6688 80 6784 85 6881 89 6980 91 7079 93 7177 96 7276 98 7376 2638 10015 12 10028 5 10034 5 10040 5 10047 5 10053 5 10060 5 10066 5 10072 43 10116 6 10123 5 10129 5 10136 4 10142 4 10148 5 10155 4 10161 5 10167 5 10174 28
0be5323c3b,
79af45f6e5,1 94 102 94 203 89 304 88 405 88 506 87 607 88 708 88 809 88 910 88 1011 88 1112 88 1205 2 1213 88 1305 3 1314 88 1405 4 1415 88 1505 6 1516 88 1607 5 1617 88 1707 6 1718 89 1808 6 1819 89 1909 6 1920 89 2010 6 2021 96 2122 96 2223 96 2324 96 2425 96 2526 96 2627 96 2728 96 2829 96 2930 96 3031 96 3132 96 3233 96 3334 96 3435 96 3536 96 3637 96 3738 96 3839 89 3929 6 3941 88 4030 5 4044 86 4132 4 4146 84 4232 4 4249 82 4353 79 4461 72 4569 64 4675 59 4779 56 4883 52 4987 49 5092 44 5199 36 5306 21
0b9686de0e,
31982ce029,
77b35c01c7,
2b0d71a390,20 75 121 75 222 70 294 1 323 69 424 68 526 67 627 67 729 66 831 65 932 65 1034 63 1134 64 1236 62 1339 60 1441 58 1542 58 1645 56 1746 56 1848 55 1949 56 2051 55 2153 55 2255 55 2358 54 2459 54 2561 54 2662 3 2668 49 2763 57 2865 58 2967 1 2970 55 3070 57 3172 58 3274 58 3375 60 3476 60 3577 60 3678 60 3780 59 3881 59 3982 59 4083 59 4184 59 4285 59 4386 59 4488 58 4589 58 4690 58 4791 58 4892 58 4993 58 5095 57 5195 58 5296 58 5398 57 5499 57 5600 57 5701 57 5802 57 5903 57 6004 57 6105 57 6206 57 6306 58 6407 58 6507 59 6608 59 6709 59 6810 59 6911 59 7012 59 7113 59 7214 59 7315 59 7416 59 7516 60 7618 59 7718 60 7819 60 7920 60 8021 60 8121 61 8222 61 8322 62 8422 63 8523 63 8624 63 8725 63 8826 63 8927 63 9027 64 9128 64 9229 64 9330 64 9431 64 9532 64 9633 64 9735 63 9836 63 9937 14 9952 48 10038 8 10047 4 10053 48 10140 13 10154 48
c9255da5a5,1316 16 1415 23 1516 26 1617 31 1718 33 1819 36 1920 39 2021 42 2122 44 2223 46 2324 49 2425 51 2526 53 2627 55 2728 56 2829 58 2930 60 3031 62 3132 63 3233 64 3334 67 3435 68 3536 69 3637 69 3738 69 3839 69 3940 70 4041 70 4142 70 4243 70 4344 70 4445 70 4546 70 4647 70 4748 71 4849 71 4950 71 5051 71 5152 71 5253 72 5354 72 5455 72 5556 73 5657 73 5758 74 5859 75 5960 76 6061 76 6140 4 6162 76 6240 6 6263 84 6364 86 6465 85 6566 85 6667 86 6768 85 6869 85 6970 86 7071 85 7172 86 7273 86 7374 85 7475 85 7576 85 7677 86 7778 86 7879 85 7980 85 8081 76 8159 6 8182 76 8260 4 8283 75 8365 1 8384 75 8485 75 8586 75 8687 73 8788 72 8889 70 8990 70 9091 69 9192 68 9293 63 9394 59 9454 1 9495 58 9596 56 9697 53 9798 52 9899 50 10000 47 10101 45
f81b02f6ee,
1631293bba,
24c5a49118,1 74 84 4 102 74 187 2 203 71 304 70 405 70 506 69 607 69 708 69 809 70 910 70 1011 70 1112 70 1213 70 1314 71 1415 70 1516 71 1617 70 1718 69 1819 66 1886 1 1920 64 2021 58 2122 57 2223 55 2324 52 2425 51 2526 48 2627 46 2728 45 2829 43 2931 40 3034 34 3137 27 3242 16
c2e472a205,
8cc037cd28,
95fc6d05a6,
f59ae94c33,
d44a4a62dd,
b800303800,
d8b8dacc7e,1 88 102 88 203 87 304 78 383 1 389 1 405 77 506 77 607 77 708 77 809 80 910 81 1011 82 1112 83 1213 85 1314 86 1415 86 1516 86 1617 86 1718 86 1819 87 1920 87 2021 87 2122 87 2223 86 2324 86 2426 85 2528 84 2630 83 2732 82 2835 80 2939 76 3042 74 3145 72 3249 60 3310 7 3355 24 3386 24 3411 8 3464 10 3491 20 3515 4 3598 13 3617 2 3703 9 3719 1 3810 2 3911 2
609c37ba03,
3c50ddbc65,6365 5 6465 8 6566 9 6667 11 6768 11 6869 12 6970 14 7071 14 7172 15 7273 16 7374 17 7475 17 7576 17 7677 17 7778 18 7800 2 7879 18 7900 3 7980 18 8002 2 8081 18 8102 3 8182 18 8203 3 8283 19 8304 3 8384 19 8404 4 8485 19 8505 4 8586 19 8606 4 8687 19 8707 4 8788 19 8808 4 8889 19 8909 4 8990 19 9011 3 9091 19 9111 3 9192 19 9213 2 9293 19 9314 1 9394 18 9495 18 9596 18 9697 18 9798 18 9899 17 10000 16 10101 1 10104 12
f14ba9dae4,
ad34bc33ed,
ba98ef6b0d,
a7a66e306b,
a778e85a05,
07d94f047a,
6cd1de8ef4,
7f8112b31e,1 1312 1314 99 1415 99 1516 99 1617 98 1718 98 1819 98 1920 97 2021 97 2122 96 2223 96 2324 95 2425 95 2526 94 2627 93 2728 92 2829 89 2930 87 3031 85 3132 82 3233 77 3334 72 3435 71 3536 70 3637 69 3738 66 3839 65 3940 64 4041 63 4142 61 4243 61 4344 61 4445 61 4546 61 4647 61 4748 61 4849 61 4950 61 5051 61 5152 61 5255 59 5357 57 5458 56 5559 55 5662 53 5765 51 5868 48 5969 47 6072 44 6177 39 6278 38 6393 22 6499 16 6601 14 6706 6
9583b7d310,
d694c84b1f,
d6dc342f83,
5f171def5f,
a3b91acb96,
07adb8811b,1 97 102 97 203 96 304 96 405 96 506 97 607 97 708 97 809 97 910 97 1011 97 1112 97 1213 97 1314 97 1415 98 1516 98 1617 98 1718 98 1819 98 1920 98 2021 98 2122 98 2223 98 2324 98 2425 98 2526 98 2627 98 2728 98 2829 99 2930 98 3031 98 3132 98 3233 99 3334 99 3435 99 3536 99 3637 98 3738 98 3839 98 3940 98 4041 98 4142 98 4243 98 4344 98 4445 98 4546 98 4647 98 4748 98 4849 98 4950 98 5051 98 5152 98 5253 98 5354 98 5455 98 5556 98 5657 98 5758 98 5859 97 5960 97 6061 97 6162 97 6263 97 6364 97 6465 97 6566 96 6667 96 6768 96 6869 96 6970 96 7071 95 7172 89 7262 5 7273 89 7364 4 7374 88 7475 88 7577 87 7680 85 7782 83 7888 4 7907 59 8013 53 8122 44 8229 37 8333 32 8439 21 8546 12
e146c20d21,
35452780b5,
a8e26c8317,
c86aa5e90a,
70e6f8f3bc,
